ID,优先纳入,PC,role,value
3LJW,FIRST,3,Contaminating,0.0038814
3LJW,FIRST,4,Contaminating,0.0138875
42LDH,FIRST,1,Contaminating,0.630239
42LDH,FIRST,2,Contaminating,0.25323
42LDH,FIRST,3,Contaminating,1.27133
42LDH,FIRST,4,Contaminating,2.38403
43CJQ,FIRST,1,Contaminating,-0.0193008
43CJQ,FIRST,2,Contaminating,0.0166897
43CJQ,FIRST,3,Contaminating,-0.0213026
43CJQ,FIRST,4,Contaminating,0.0180022
45LRH,FIRST,1,Contaminating,-0.00813092
45LRH,FIRST,2,Contaminating,0.0310701
45LRH,FIRST,3,Contaminating,0.0329559
45LRH,FIRST,4,Contaminating,-0.00791676
4WQ,FIRST,1,Contaminating,0.978129
4WQ,FIRST,2,Contaminating,0.0676233
4WQ,FIRST,3,Contaminating,-0.528594
4WQ,FIRST,4,Contaminating,0.970838
56PSL,FIRST,1,Contaminating,-0.00658803
56PSL,FIRST,2,Contaminating,-0.0284895
56PSL,FIRST,3,Contaminating,-0.0410595
56PSL,FIRST,4,Contaminating,0.0130182
5C3,FIRST,1,Contaminating,-0.011771
5C3,FIRST,2,Contaminating,-0.010636
5C3,FIRST,3,Contaminating,-0.0122399
5C3,FIRST,4,Contaminating,0.0189514
5CJ,FIRST,1,Contaminating,0.0098633
5CJ,FIRST,2,Contaminating,-0.0195859
5CJ,FIRST,3,Contaminating,0.0028294
5CJ,FIRST,4,Contaminating,-0.0817784
6ZLF,FIRST,1,Contaminating,0.00180435
6ZLF,FIRST,2,Contaminating,-0.00463825
6ZLF,FIRST,3,Contaminating,-0.0161367
6ZLF,FIRST,4,Contaminating,-0.015632
76YXN,FIRST,1,Contaminating,0.0908023
76YXN,FIRST,2,Contaminating,-0.0621657
76YXN,FIRST,3,Contaminating,0.207222
76YXN,FIRST,4,Contaminating,0.364409
77HZH,FIRST,1,Contaminating,0.0134337
77HZH,FIRST,2,Contaminating,0.03509
77HZH,FIRST,3,Contaminating,-0.0244074
77HZH,FIRST,4,Contaminating,-0.073494
7JZW,FIRST,1,Contaminating,-0.00800775
7JZW,FIRST,2,Contaminating,-0.0229259
7JZW,FIRST,3,Contaminating,-0.0990079
7JZW,FIRST,4,Contaminating,0.740299
82WXQ,FIRST,1,Contaminating,0.00360906
82WXQ,FIRST,2,Contaminating,-0.026142
82WXQ,FIRST,3,Contaminating,0.0189921
82WXQ,FIRST,4,Contaminating,0.0301201
96WYQ,FIRST,1,Contaminating,-0.000125643
96WYQ,FIRST,2,Contaminating,-0.00875464
96WYQ,FIRST,3,Contaminating,-0.00658317
96WYQ,FIRST,4,Contaminating,-0.0161958
97LYX,FIRST,1,Contaminating,-0.000178818
97LYX,FIRST,2,Contaminating,-0.00490667
97LYX,FIRST,3,Contaminating,0.000603042
97LYX,FIRST,4,Contaminating,-0.00299568
99LJF,FIRST,1,Contaminating,-0.000249142
99LJF,FIRST,2,Contaminating,-0.0111105
99LJF,FIRST,3,Contaminating,-0.0258874
99LJF,FIRST,4,Contaminating,0.0215912
A140019A,FIRST,1,Contaminating,0.148784
A140019A,FIRST,2,Contaminating,0.171783
A140019A,FIRST,3,Contaminating,-1.08164
A140019A,FIRST,4,Contaminating,-1.18362
A140135,FIRST,1,Contaminating,0.548466
A140135,FIRST,2,Contaminating,0.0385673
A140135,FIRST,3,Contaminating,0.563112
A140135,FIRST,4,Contaminating,0.581056
A140136,FIRST,1,Contaminating,-3.62805
A140136,FIRST,2,Contaminating,-4.52094
A140136,FIRST,3,Contaminating,5.33278
A140136,FIRST,4,Contaminating,5.77904
A140227A,FIRST,1,Contaminating,-0.0312552
A140227A,FIRST,2,Contaminating,-7.71e-05
A140227A,FIRST,3,Contaminating,-0.0758525
A140227A,FIRST,4,Contaminating,0.0747827
A140228A,FIRST,1,Contaminating,-0.0288973
A140228A,FIRST,2,Contaminating,-0.198322
A140228A,FIRST,3,Contaminating,0.0207768
A140228A,FIRST,4,Contaminating,0.210573
A140417,FIRST,1,Contaminating,0.282905
A140417,FIRST,2,Contaminating,0.36918
A140417,FIRST,3,Contaminating,0.00693227
A140417,FIRST,4,Contaminating,0.585699
A140418,FIRST,1,Contaminating,-0.00424322
A140418,FIRST,2,Contaminating,-0.0143063
A140418,FIRST,3,Contaminating,-0.0144531
A140418,FIRST,4,Contaminating,0.0837895
A150001A,FIRST,1,Contaminating,-0.0188506
A150001A,FIRST,2,Contaminating,-0.0214183
A150001A,FIRST,3,Contaminating,0.0159453
A150001A,FIRST,4,Contaminating,0.0426731
A160212,FIRST,1,Contaminating,-0.0116293
A160212,FIRST,2,Contaminating,-0.00332954
A160212,FIRST,3,Contaminating,-0.0923087
A160212,FIRST,4,Contaminating,-0.00418578
A160221,FIRST,1,Contaminating,-0.0355292
A160221,FIRST,2,Contaminating,-0.0131204
A160221,FIRST,3,Contaminating,-0.00366723
A160221,FIRST,4,Contaminating,0.0535406
A160251,FIRST,1,Contaminating,0.00608185
A160251,FIRST,2,Contaminating,-0.0198576
A160251,FIRST,3,Contaminating,0.0724529
A160251,FIRST,4,Contaminating,0.0400934
A160252,FIRST,1,Contaminating,0.0636866
A160252,FIRST,2,Contaminating,0.0124371
A160252,FIRST,3,Contaminating,0.165559
A160252,FIRST,4,Contaminating,0.29555
A160442A,FIRST,1,Contaminating,0.0223796
A160442A,FIRST,2,Contaminating,-0.0145675
A160442A,FIRST,3,Contaminating,-0.096605
A160442A,FIRST,4,Contaminating,0.0243155
A160485,FIRST,1,Contaminating,-0.0433285
A160485,FIRST,2,Contaminating,-0.118148
A160485,FIRST,3,Contaminating,0.0491878
A160485,FIRST,4,Contaminating,0.0464119
A160647B,FIRST,1,Contaminating,0.00507842
A160647B,FIRST,2,Contaminating,-0.0251347
A160647B,FIRST,3,Contaminating,-0.02226
A160647B,FIRST,4,Contaminating,-0.0394704
A160681A,FIRST,1,Contaminating,-0.00660469
A160681A,FIRST,2,Contaminating,0.0274668
A160681A,FIRST,3,Contaminating,-0.00880773
A160681A,FIRST,4,Contaminating,0.0377302
A160688B,FIRST,1,Contaminating,-0.0177689
A160688B,FIRST,2,Contaminating,-0.0340083
A160688B,FIRST,3,Contaminating,-0.00251145
A160688B,FIRST,4,Contaminating,0.0147061
A160781,FIRST,1,Contaminating,-0.0142567
A160781,FIRST,2,Contaminating,0.027448
A160781,FIRST,3,Contaminating,0.0191934
A160781,FIRST,4,Contaminating,0.0159774
A180282,FIRST,1,Contaminating,-0.0182221
A180282,FIRST,2,Contaminating,-0.123908
A180282,FIRST,3,Contaminating,0.121363
A180282,FIRST,4,Contaminating,0.0601473
A180285,FIRST,1,Contaminating,-0.0768824
A180285,FIRST,2,Contaminating,0.00662814
A180285,FIRST,3,Contaminating,-0.14833
A180285,FIRST,4,Contaminating,-0.102592
A180287,FIRST,1,Contaminating,-0.13925
A180287,FIRST,2,Contaminating,-0.324094
A180287,FIRST,3,Contaminating,-0.0402313
A180287,FIRST,4,Contaminating,0.841329
A190117A,FIRST,1,Contaminating,-0.0127916
A190117A,FIRST,2,Contaminating,-0.0286314
A190117A,FIRST,3,Contaminating,-0.00635528
A190117A,FIRST,4,Contaminating,0.00935597
A190118A,FIRST,1,Contaminating,0.0187412
A190118A,FIRST,2,Contaminating,-0.0709219
A190118A,FIRST,3,Contaminating,0.0552784
A190118A,FIRST,4,Contaminating,-0.0150136
A190119A,FIRST,1,Contaminating,-0.0133047
A190119A,FIRST,2,Contaminating,-0.0456749
A190119A,FIRST,3,Contaminating,-0.0257175
A190119A,FIRST,4,Contaminating,0.0206504
A200126,FIRST,1,Contaminating,-0.0128155
A200126,FIRST,2,Contaminating,-0.0442745
A200126,FIRST,3,Contaminating,-0.0178475
A200126,FIRST,4,Contaminating,0.00389519
A200137,FIRST,1,Contaminating,0.651432
A200137,FIRST,2,Contaminating,-1.22319
A200137,FIRST,3,Contaminating,0.0351967
A200137,FIRST,4,Contaminating,0.771589
A200256,FIRST,1,Contaminating,0.0161766
A200256,FIRST,2,Contaminating,-0.0531994
A200256,FIRST,3,Contaminating,0.15924
A200256,FIRST,4,Contaminating,0.0539987
A200301,FIRST,1,Contaminating,0.136298
A200301,FIRST,2,Contaminating,-0.783117
A200301,FIRST,3,Contaminating,0.137872
A200301,FIRST,4,Contaminating,0.396212
A200369,FIRST,1,Contaminating,-0.0413238
A200369,FIRST,2,Contaminating,-0.0914889
A200369,FIRST,3,Contaminating,-0.133657
A200369,FIRST,4,Contaminating,-0.0694608
A200407,FIRST,1,Contaminating,-0.025374
A200407,FIRST,2,Contaminating,0.03076
A200407,FIRST,3,Contaminating,-0.296422
A200407,FIRST,4,Contaminating,0.378971
A200446,FIRST,1,Contaminating,-0.0768264
A200446,FIRST,2,Contaminating,-0.151529
A200446,FIRST,3,Contaminating,-0.40772
A200446,FIRST,4,Contaminating,0.378568
A200484,FIRST,1,Contaminating,0.0251775
A200484,FIRST,2,Contaminating,-0.0678277
A200484,FIRST,3,Contaminating,0.213076
A200484,FIRST,4,Contaminating,-0.119534
A200497,FIRST,1,Contaminating,0.0708099
A200497,FIRST,2,Contaminating,-0.159513
A200497,FIRST,3,Contaminating,1.26336
A200497,FIRST,4,Contaminating,-0.547775
A200501,FIRST,1,Contaminating,-0.0210609
A200501,FIRST,2,Contaminating,-0.0269463
A200501,FIRST,3,Contaminating,0.000383061
A200501,FIRST,4,Contaminating,0.0340374
A200579,FIRST,1,Contaminating,-0.219414
A200579,FIRST,2,Contaminating,0.301077
A200579,FIRST,3,Contaminating,-0.609742
A200579,FIRST,4,Contaminating,0.0532808
A200608,FIRST,1,Contaminating,0.0242281
A200608,FIRST,2,Contaminating,-0.0480525
A200608,FIRST,3,Contaminating,0.0271248
A200608,FIRST,4,Contaminating,-0.002192
A200660,FIRST,1,Contaminating,0.017598
A200660,FIRST,2,Contaminating,-0.124248
A200660,FIRST,3,Contaminating,-0.0436117
A200660,FIRST,4,Contaminating,-0.118846
A200668,FIRST,1,Contaminating,-1.01573
A200668,FIRST,2,Contaminating,-0.931519
A200668,FIRST,3,Contaminating,2.15223
A200668,FIRST,4,Contaminating,-2.40852
A210032,FIRST,1,Contaminating,-2.36254
A210032,FIRST,2,Contaminating,-2.44338
A210032,FIRST,3,Contaminating,0.102776
A210032,FIRST,4,Contaminating,2.16808
A210091,FIRST,1,Contaminating,-0.0198213
A210091,FIRST,2,Contaminating,-0.0784536
A210091,FIRST,3,Contaminating,-0.0362338
A210091,FIRST,4,Contaminating,-0.00297866
A210110,FIRST,1,Contaminating,-0.686431
A210110,FIRST,2,Contaminating,0.258048
A210110,FIRST,3,Contaminating,2.24095
A210110,FIRST,4,Contaminating,-0.920916
A210150,FIRST,1,Contaminating,-0.217731
A210150,FIRST,2,Contaminating,0.0692314
A210150,FIRST,3,Contaminating,0.43415
A210150,FIRST,4,Contaminating,0.310558
A210466,FIRST,1,Contaminating,-0.0262818
A210466,FIRST,2,Contaminating,0.0534775
A210466,FIRST,3,Contaminating,0.0809209
A210466,FIRST,4,Contaminating,0.0966861
A210540,FIRST,1,Contaminating,0.0113555
A210540,FIRST,2,Contaminating,-0.062491
A210540,FIRST,3,Contaminating,0.167881
A210540,FIRST,4,Contaminating,-0.0885875
A210585,FIRST,1,Contaminating,-0.270196
A210585,FIRST,2,Contaminating,0.181373
A210585,FIRST,3,Contaminating,0.732438
A210585,FIRST,4,Contaminating,-0.138114
A220029,FIRST,1,Contaminating,-0.0889002
A220029,FIRST,2,Contaminating,-0.135451
A220029,FIRST,3,Contaminating,-0.224377
A220029,FIRST,4,Contaminating,0.0414244
A220039,FIRST,1,Contaminating,-0.0318308
A220039,FIRST,2,Contaminating,-0.0462448
A220039,FIRST,3,Contaminating,-0.0759805
A220039,FIRST,4,Contaminating,-0.019887
A220075,FIRST,1,Contaminating,-0.634199
A220075,FIRST,2,Contaminating,0.189809
A220075,FIRST,3,Contaminating,0.98554
A220075,FIRST,4,Contaminating,0.125962
A220153,FIRST,1,Contaminating,-0.493866
A220153,FIRST,2,Contaminating,-0.190726
A220153,FIRST,3,Contaminating,-0.64947
A220153,FIRST,4,Contaminating,0.678748
A220248,FIRST,1,Contaminating,-1.24273
A220248,FIRST,2,Contaminating,0.045976
A220248,FIRST,3,Contaminating,2.3552
A220248,FIRST,4,Contaminating,-1.32725
A220333,FIRST,1,Contaminating,-0.00581356
A220333,FIRST,2,Contaminating,-0.0132124
A220333,FIRST,3,Contaminating,0.091673
A220333,FIRST,4,Contaminating,0.0384656
A230016,FIRST,1,Contaminating,-0.0011767
A230016,FIRST,2,Contaminating,-0.0320396
A230016,FIRST,3,Contaminating,0.0254485
A230016,FIRST,4,Contaminating,-0.0704229
A230058,FIRST,1,Contaminating,0.0383553
A230058,FIRST,2,Contaminating,-0.125074
A230058,FIRST,3,Contaminating,-0.10942
A230058,FIRST,4,Contaminating,-0.260146
A230109,FIRST,1,Contaminating,-0.00244071
A230109,FIRST,2,Contaminating,-0.0425763
A230109,FIRST,3,Contaminating,-0.073475
A230109,FIRST,4,Contaminating,0.148815
A230151,FIRST,1,Contaminating,-0.0484709
A230151,FIRST,2,Contaminating,-0.116795
A230151,FIRST,3,Contaminating,0.082467
A230151,FIRST,4,Contaminating,0.055935
A230238,FIRST,1,Contaminating,-0.0211843
A230238,FIRST,2,Contaminating,-0.0134208
A230238,FIRST,3,Contaminating,-0.0911993
A230238,FIRST,4,Contaminating,0.0168789
ADD3hetero5_001,FIRST,1,Contaminating,-0.00852332
ADD3hetero5_001,FIRST,2,Contaminating,-0.0152869
ADD3hetero5_001,FIRST,3,Contaminating,-0.33685
ADD3hetero5_001,FIRST,4,Contaminating,0.372005
ADD3hetero6_001,FIRST,1,Contaminating,0.0615037
ADD3hetero6_001,FIRST,2,Contaminating,0.157265
ADD3hetero6_001,FIRST,3,Contaminating,-0.0424755
ADD3hetero6_001,FIRST,4,Contaminating,-0.0349244
ADD3homo7_001,FIRST,1,Contaminating,0.00235782
ADD3homo7_001,FIRST,2,Contaminating,-0.0424794
ADD3homo7_001,FIRST,3,Contaminating,-0.128437
ADD3homo7_001,FIRST,4,Contaminating,0.0702054
BA106A,FIRST,1,Contaminating,-0.0810735
BA106A,FIRST,2,Contaminating,-0.0944501
BA106A,FIRST,3,Contaminating,0.166705
BA106A,FIRST,4,Contaminating,0.264071
BA116A,FIRST,1,Contaminating,-0.110468
BA116A,FIRST,2,Contaminating,-0.110177
BA116A,FIRST,3,Contaminating,0.316686
BA116A,FIRST,4,Contaminating,0.217255
BA116B,FIRST,1,Contaminating,-0.00648841
BA116B,FIRST,2,Contaminating,-0.0380741
BA116B,FIRST,3,Contaminating,0.00544204
BA116B,FIRST,4,Contaminating,0.0155951
BA116C,FIRST,1,Contaminating,-0.0123758
BA116C,FIRST,2,Contaminating,-0.0401767
BA116C,FIRST,3,Contaminating,0.00129578
BA116C,FIRST,4,Contaminating,0.0340585
BA119A,FIRST,1,Contaminating,-0.468043
BA119A,FIRST,2,Contaminating,0.0708123
BA119A,FIRST,3,Contaminating,0.761702
BA119A,FIRST,4,Contaminating,-0.979129
BA119B,FIRST,1,Contaminating,0.0126496
BA119B,FIRST,2,Contaminating,-0.0651297
BA119B,FIRST,3,Contaminating,0.216419
BA119B,FIRST,4,Contaminating,-0.316114
BA119C,FIRST,1,Contaminating,-0.0162927
BA119C,FIRST,2,Contaminating,-0.0346696
BA119C,FIRST,3,Contaminating,-0.0042711
BA119C,FIRST,4,Contaminating,0.0145282
BA127A,FIRST,1,Contaminating,-0.012572
BA127A,FIRST,2,Contaminating,-0.0744318
BA127A,FIRST,3,Contaminating,0.104758
BA127A,FIRST,4,Contaminating,0.11653
BA13A,FIRST,1,Contaminating,-0.363089
BA13A,FIRST,2,Contaminating,0.23125
BA13A,FIRST,3,Contaminating,2.43697
BA13A,FIRST,4,Contaminating,0.453406
BA13B,FIRST,1,Contaminating,-0.0164831
BA13B,FIRST,2,Contaminating,-0.0326121
BA13B,FIRST,3,Contaminating,-0.00590605
BA13B,FIRST,4,Contaminating,0.0143254
BA13C,FIRST,1,Contaminating,0.168925
BA13C,FIRST,2,Contaminating,0.153161
BA13C,FIRST,3,Contaminating,0.683875
BA13C,FIRST,4,Contaminating,0.201092
BA141A,FIRST,1,Contaminating,-0.0159006
BA141A,FIRST,2,Contaminating,-0.0293579
BA141A,FIRST,3,Contaminating,-0.0290563
BA141A,FIRST,4,Contaminating,0.0245441
BA141B,FIRST,1,Contaminating,-0.00638647
BA141B,FIRST,2,Contaminating,-0.0275015
BA141B,FIRST,3,Contaminating,-0.0107473
BA141B,FIRST,4,Contaminating,0.0187037
BA141C,FIRST,1,Contaminating,0.00621822
BA141C,FIRST,2,Contaminating,-0.0162069
BA141C,FIRST,3,Contaminating,-0.00447428
BA141C,FIRST,4,Contaminating,0.0128276
BA176A,FIRST,1,Contaminating,-0.0142794
BA176A,FIRST,2,Contaminating,-0.0305247
BA176A,FIRST,3,Contaminating,-0.023061
BA176A,FIRST,4,Contaminating,0.00208126
BA18A,FIRST,1,Contaminating,-0.0117243
BA18A,FIRST,2,Contaminating,0.11396
BA18A,FIRST,3,Contaminating,2.89368
BA18A,FIRST,4,Contaminating,-0.312925
BA18B,FIRST,1,Contaminating,-0.0187644
BA18B,FIRST,2,Contaminating,-1.10964
BA18B,FIRST,3,Contaminating,-0.420743
BA18B,FIRST,4,Contaminating,1.06402
BA18C,FIRST,1,Contaminating,0.544472
BA18C,FIRST,2,Contaminating,0.420647
BA18C,FIRST,3,Contaminating,-0.713218
BA18C,FIRST,4,Contaminating,0.792578
BA297A,FIRST,1,Contaminating,-0.0183624
BA297A,FIRST,2,Contaminating,-0.019168
BA297A,FIRST,3,Contaminating,0.00909476
BA297A,FIRST,4,Contaminating,0.0705964
BA297B,FIRST,1,Contaminating,-0.0156055
BA297B,FIRST,2,Contaminating,-0.019097
BA297B,FIRST,3,Contaminating,0.00800112
BA297B,FIRST,4,Contaminating,0.0160853
BA297C,FIRST,1,Contaminating,-0.00813984
BA297C,FIRST,2,Contaminating,-0.0177547
BA297C,FIRST,3,Contaminating,-0.0394676
BA297C,FIRST,4,Contaminating,0.00742651
BA298A,FIRST,1,Contaminating,-0.15319
BA298A,FIRST,2,Contaminating,-0.125323
BA298A,FIRST,3,Contaminating,-0.093162
BA298A,FIRST,4,Contaminating,-0.381717
BA298B,FIRST,1,Contaminating,0.742509
BA298B,FIRST,2,Contaminating,0.158841
BA298B,FIRST,3,Contaminating,0.929721
BA298B,FIRST,4,Contaminating,1.17229
BA298C,FIRST,1,Contaminating,-0.0166586
BA298C,FIRST,2,Contaminating,-0.0328821
BA298C,FIRST,3,Contaminating,-0.00424072
BA298C,FIRST,4,Contaminating,0.0168858
BA304A,FIRST,1,Contaminating,-0.0164043
BA304A,FIRST,2,Contaminating,-0.0328912
BA304A,FIRST,3,Contaminating,-0.00302851
BA304A,FIRST,4,Contaminating,0.0178786
BA304B,FIRST,1,Contaminating,-0.33333
BA304B,FIRST,2,Contaminating,-0.416679
BA304B,FIRST,3,Contaminating,-1.50238
BA304B,FIRST,4,Contaminating,0.829002
BA304C,FIRST,1,Contaminating,-0.0302471
BA304C,FIRST,2,Contaminating,-0.365849
BA304C,FIRST,3,Contaminating,0.320167
BA304C,FIRST,4,Contaminating,0.786601
BA3A,FIRST,1,Contaminating,-0.0217434
BA3A,FIRST,2,Contaminating,-0.0751324
BA3A,FIRST,3,Contaminating,-0.013156
BA3A,FIRST,4,Contaminating,0.0891928
BA428A,FIRST,1,Contaminating,-0.239982
BA428A,FIRST,2,Contaminating,-0.349775
BA428A,FIRST,3,Contaminating,0.550344
BA428A,FIRST,4,Contaminating,0.185717
BA428B,FIRST,1,Contaminating,0.813754
BA428B,FIRST,2,Contaminating,-1.51488
BA428B,FIRST,3,Contaminating,-1.02138
BA428B,FIRST,4,Contaminating,0.955183
BA428C,FIRST,1,Contaminating,-1.22649
BA428C,FIRST,2,Contaminating,-3.3624
BA428C,FIRST,3,Contaminating,3.4275
BA428C,FIRST,4,Contaminating,1.80302
BA436A,FIRST,1,Contaminating,-0.188291
BA436A,FIRST,2,Contaminating,0.626899
BA436A,FIRST,3,Contaminating,0.345579
BA436A,FIRST,4,Contaminating,0.316933
BA436B,FIRST,1,Contaminating,-2.02397
BA436B,FIRST,2,Contaminating,-0.931437
BA436B,FIRST,3,Contaminating,6.21652
BA436B,FIRST,4,Contaminating,-0.696956
BA436C,FIRST,1,Contaminating,-0.46914
BA436C,FIRST,2,Contaminating,-0.059956
BA436C,FIRST,3,Contaminating,0.781463
BA436C,FIRST,4,Contaminating,0.763412
BA45A,FIRST,1,Contaminating,-0.01658
BA45A,FIRST,2,Contaminating,-0.0325017
BA45A,FIRST,3,Contaminating,0.497743
BA45A,FIRST,4,Contaminating,0.516648
BA45B,FIRST,1,Contaminating,-0.0163727
BA45B,FIRST,2,Contaminating,-0.0326539
BA45B,FIRST,3,Contaminating,-0.00342335
BA45B,FIRST,4,Contaminating,0.016238
BA45C,FIRST,1,Contaminating,-0.0342315
BA45C,FIRST,2,Contaminating,0.101265
BA45C,FIRST,3,Contaminating,-0.0581398
BA45C,FIRST,4,Contaminating,-0.00837056
BA52A,FIRST,1,Contaminating,-0.066063
BA52A,FIRST,2,Contaminating,-0.125979
BA52A,FIRST,3,Contaminating,-0.154716
BA52A,FIRST,4,Contaminating,-0.100574
BA52B,FIRST,1,Contaminating,0.0756552
BA52B,FIRST,2,Contaminating,-0.0126432
BA52B,FIRST,3,Contaminating,-0.0322488
BA52B,FIRST,4,Contaminating,0.0575259
BA52C,FIRST,1,Contaminating,-0.138877
BA52C,FIRST,2,Contaminating,-0.168304
BA52C,FIRST,3,Contaminating,-0.160493
BA52C,FIRST,4,Contaminating,-0.0389637
BA593A,FIRST,1,Contaminating,-0.0199487
BA593A,FIRST,2,Contaminating,-0.0221112
BA593A,FIRST,3,Contaminating,-0.102652
BA593A,FIRST,4,Contaminating,-0.0130906
BA593B,FIRST,1,Contaminating,-0.00118584
BA593B,FIRST,2,Contaminating,-0.0268599
BA593B,FIRST,3,Contaminating,-0.050855
BA593B,FIRST,4,Contaminating,0.0479812
BA593C,FIRST,1,Contaminating,-0.0181196
BA593C,FIRST,2,Contaminating,-0.0313232
BA593C,FIRST,3,Contaminating,-0.0360929
BA593C,FIRST,4,Contaminating,0.00865998
BA597A,FIRST,1,Contaminating,-0.414186
BA597A,FIRST,2,Contaminating,-0.38484
BA597A,FIRST,3,Contaminating,0.104673
BA597A,FIRST,4,Contaminating,0.749202
BA597B,FIRST,1,Contaminating,0.0550474
BA597B,FIRST,2,Contaminating,-0.44266
BA597B,FIRST,3,Contaminating,0.511991
BA597B,FIRST,4,Contaminating,0.530432
BA597C,FIRST,1,Contaminating,-0.0164214
BA597C,FIRST,2,Contaminating,-0.0323902
BA597C,FIRST,3,Contaminating,-0.00271634
BA597C,FIRST,4,Contaminating,0.0158433
BA59A,FIRST,1,Contaminating,-0.0844181
BA59A,FIRST,2,Contaminating,0.00019845
BA59A,FIRST,3,Contaminating,-0.0833708
BA59A,FIRST,4,Contaminating,-0.092697
BA59B,FIRST,1,Contaminating,0.0222799
BA59B,FIRST,2,Contaminating,-0.514587
BA59B,FIRST,3,Contaminating,0.941246
BA59B,FIRST,4,Contaminating,0.959917
BA59C,FIRST,1,Contaminating,-0.505985
BA59C,FIRST,2,Contaminating,-0.715303
BA59C,FIRST,3,Contaminating,0.917678
BA59C,FIRST,4,Contaminating,1.19897
BA60A,FIRST,1,Contaminating,-0.219984
BA60A,FIRST,2,Contaminating,-0.255104
BA60A,FIRST,3,Contaminating,0.308654
BA60A,FIRST,4,Contaminating,0.0314955
BA60B,FIRST,1,Contaminating,-0.122598
BA60B,FIRST,2,Contaminating,-0.0640608
BA60B,FIRST,3,Contaminating,0.093978
BA60B,FIRST,4,Contaminating,-0.330334
BA60C,FIRST,1,Contaminating,-0.0710382
BA60C,FIRST,2,Contaminating,-0.173397
BA60C,FIRST,3,Contaminating,-0.0646703
BA60C,FIRST,4,Contaminating,-0.0173322
BA612A,FIRST,1,Contaminating,-0.03105
BA612A,FIRST,2,Contaminating,-0.140703
BA612A,FIRST,3,Contaminating,-0.506501
BA612A,FIRST,4,Contaminating,-1.07569
BA612B,FIRST,1,Contaminating,-0.259805
BA612B,FIRST,2,Contaminating,0.541346
BA612B,FIRST,3,Contaminating,1.11241
BA612B,FIRST,4,Contaminating,0.215827
BA612C,FIRST,1,Contaminating,-0.43873
BA612C,FIRST,2,Contaminating,0.475391
BA612C,FIRST,3,Contaminating,0.0724486
BA612C,FIRST,4,Contaminating,1.27733
BA615A,FIRST,1,Contaminating,0.458808
BA615A,FIRST,2,Contaminating,-0.392603
BA615A,FIRST,3,Contaminating,1.80852
BA615A,FIRST,4,Contaminating,0.451676
BA615B,FIRST,1,Contaminating,-0.331633
BA615B,FIRST,2,Contaminating,-0.45506
BA615B,FIRST,3,Contaminating,0.75723
BA615B,FIRST,4,Contaminating,0.909249
BA615C,FIRST,1,Contaminating,-0.20596
BA615C,FIRST,2,Contaminating,-1.41428
BA615C,FIRST,3,Contaminating,0.236883
BA615C,FIRST,4,Contaminating,3.81881
BA616A,FIRST,1,Contaminating,-2.64026
BA616A,FIRST,2,Contaminating,-1.22646
BA616A,FIRST,3,Contaminating,-1.76534
BA616A,FIRST,4,Contaminating,4.74914
BA616B,FIRST,1,Contaminating,-0.459878
BA616B,FIRST,2,Contaminating,-0.010902
BA616B,FIRST,3,Contaminating,-0.197877
BA616B,FIRST,4,Contaminating,0.154365
BA616C,FIRST,1,Contaminating,0.155986
BA616C,FIRST,2,Contaminating,-0.386864
BA616C,FIRST,3,Contaminating,-2.55075
BA616C,FIRST,4,Contaminating,3.55974
BA618A,FIRST,1,Contaminating,3.6561
BA618A,FIRST,2,Contaminating,-4.0194
BA618A,FIRST,3,Contaminating,0.323909
BA618A,FIRST,4,Contaminating,1.43128
